author,text,published_at,like_count,cluster
debat_tv_one_user_20,bilang jokowi presiden terbaik penjilat pendukung jokowi,2025-05-31T13:50:21Z,0,18
debat_tv_one_user_36,badan hukum periksa bareskrim polri bilang asli ijazah jokowi dodo sekongkolan layar palsu ijazah jokowi dodo bilang asli aja bermain mata jokowi dodo aja gus nur bambang tri masuk ijazah nya jokowi dodo perlihatkan asumsi aja tuduh pencemaran nama si jokowi dodo aja bernain hakim layar aja maju mas roy cs bongkar terang ijazah nya jokowi dodo keterbukaan informasi publik siarkan langsung menerus mati,2025-05-30T20:01:31Z,0,18
debat_tv_one_user_41,jokowi ngaku ngaku alumni ugm,2025-05-29T20:09:07Z,0,18
debat_tv_one_user_43,masarakat kecilnya knapa skarang cek ijasanya pa jokowi kalo palsu pesan tlg kasi penjara yg seberat berat orang yg menghina pa jokowi dodo,2025-05-29T15:33:53Z,0,18
debat_tv_one_user_74,knapa jokowi ngomongnya pelan karna mulut jokowi gk cangkemu roy,2025-05-27T18:32:49Z,0,18
debat_tv_one_user_98,mencari membuktikan kesalahan jokowi prabowo sulit oposan pembunuhan karakter jalan menyebar fitnah,2025-05-26T17:21:09Z,0,18
debat_tv_one_user_101,tunjukikan jgn byk ngomong pengscsrsnya hrslh jokowi krn ijazah palsunya sdh msksn korban sp th oknum ternsknya jokowi jg dsna,2025-05-26T16:52:48Z,0,18
debat_tv_one_user_146,ijasa beberkan pornawirawan saksi ijazah ditunjukan pd org org jokowi rakyat percaya bukti tunjuka pd pornawirawan ijasa selidiki spzahanya ilmia ijazah asli jokowi org org nya takut takut berkemungkinan palsu,2025-05-25T00:30:03Z,0,18
debat_tv_one_user_150,menyentuh menyakiti keluarga jokowi ingatt allah turun mencari turun pulau jawa tpt tinggal org yg menyakiti jokowi fisik salam kalimantan,2025-05-24T23:50:28Z,0,18
debat_tv_one_user_151,karni keliatan penuduh ijazah palsu jokowi motong mulu omongan silfester giliran roy panci narapidana bebaskan ngomong benci ma jokowi ya,2025-05-24T19:58:06Z,1,18
debat_tv_one_user_170,yakup sok tau nyikapinya pinginnya masyarakat maunya trrbuka bareskrin ijazah jokowi polda pegang foto copy rakyat maunya gelar perkara sidang menyaksikan jgn ujug bsreskrim mutusin ijazah jokowi asli madyarskst percaya bareskrim,2025-05-24T13:52:13Z,1,18
debat_tv_one_user_221,nte yg pinter survei jujur aja turun kemasyarakat jokowi,2025-05-22T08:22:48Z,0,18
debat_tv_one_user_238,jokowi langsung beli,2025-05-21T19:14:33Z,0,18
debat_tv_one_user_252,ijazah jokowi urusan ungkit dokumen pribadi orng klo ijazah ijazah aja ngk ungkit nti,2025-05-21T12:49:55Z,0,18
debat_tv_one_user_253,jujur²an kejanggalan dr jokowi masuk sekolah dasar smp sma kelulusan jokowi kejanggalan yg mencolok foto jokowi ijazah ugm mata yg kaca mata tua sembuh kaca mata menelusur kelulusan pendidikan formal nilai ipk jokowi janggal masuk akal pendidikan formal jokowi lulus pendidikan formal sdh lompat jenjang pendidikan yg jokowi memiliki kecerdasan rata² maximal ipk jokowi ipk jokowi nilai ipk terendah kecerdasan standar siswa memiliki kecerdasan kejeniusan wajar pendidikan formal lompat masanya menempuh jenjang yg membenarkan kebohongan kebohongan negara contoh kebohongan penerus bangsa tdk takut pertanggung sdh mati,2025-05-21T12:43:41Z,0,18
debat_tv_one_user_262,roy cs kl ijazah jokowi palsu tdk jokowi memimpin bangsa d negara menghina jokowi sj menghina bangsa dab negara republik indonesia periksa sj ijasah warga negara indonesia,2025-05-20T20:49:44Z,0,18
debat_tv_one_user_269,sehat jokowi jasamu hatiku,2025-05-20T17:05:06Z,0,18
debat_tv_one_user_280,pengacara bodoh yg ijazah semntra rakyat blm tunjukin perlihatkan jokowi dipengdilan diperlihtkan ternyta tdk jokowi tdk kebongan membuakn malu,2025-05-20T13:18:49Z,0,18
debat_tv_one_user_287,jokowi kalium tunjukan ajah ijasah aslinya biar ga gaduh gitu ajah ko repot,2025-05-20T05:48:33Z,1,18
debat_tv_one_user_313,yg bela jokowi mati an karna jabatan asuuuuuu,2025-05-18T22:09:21Z,0,18
debat_tv_one_user_324,binatang² ternak jokowi idiotnya,2025-05-18T15:25:21Z,0,18
debat_tv_one_user_326,jokowi jujur yg mulutnya huruf p karma jokowi berjalan lupa beliu menyadari,2025-05-18T14:29:50Z,0,18
debat_tv_one_user_335,jokowi pembohong,2025-05-18T03:18:02Z,0,18
debat_tv_one_user_337,warga negara mas roy hak bersuara ijazah jokowi jabatan publik beliau emban menuntut transparansi cerita beliau perusahaan swasta urusan publik kubu jokowi org yg kirim yg pintar dikit,2025-05-18T00:02:47Z,0,18
debat_tv_one_user_349,roy benci bangat jokowi simpan dendam,2025-05-17T03:37:10Z,0,18
debat_tv_one_user_360,penggugat ijasah jokowi menemui ujung polemik jokowi membawanya keranah hukum yg dikehendaki penggugat,2025-05-16T12:03:08Z,0,18
debat_tv_one_user_362,boong silfester mendukung p jokowi,2025-05-16T07:39:36Z,0,18
debat_tv_one_user_364,masuk akal masyarakat berpikir logika pk jokowi suda kali menjabat ya gamungkin ijasa pk jokowi palsu orang menimbulkan kebencian profokasi bikin gaduh aja ketidak suka iri pk jokowi,2025-05-16T00:22:30Z,0,18
debat_tv_one_user_372,rizal rizal jokowi ijazah,2025-05-15T17:30:10Z,0,18
debat_tv_one_user_385,jokowi biar pusing,2025-05-15T06:08:23Z,0,18
debat_tv_one_user_399,silfester penjilat jokowi,2025-05-14T17:07:53Z,1,18
debat_tv_one_user_421,jurusan teknologi kayu cuman jokowi doang jurusan satunya indonesia,2025-05-13T16:39:47Z,0,18
